row_id,instruction,intent,category,flags,dup_group
5544,help me checking the available payment options,check_payment_methods,PAYMENT,BL,2795
11830,I want assistance removing my goddamn platinum account,delete_account,ACCOUNT,BLW,5955
26210,I expect a compensation of {{Refund Amount}} dollars,track_refund,REFUND,BL,13817
21399,"I am having errors registering , what could I do?",registration_problems,ACCOUNT,BCEILMZ,11567
24965,what is order {{Order Number}} crrent status,track_order,ORDER,BILQZ,13523
2294,"the shipping address has changed, can you correct it?",change_shipping_address,SHIPPING,BCIL,755
20260,i dont know how to recover my user account access key,recover_password,ACCOUNT,BLQ,10449
23151,i have an issue setting up my new dedlivery address,set_up_shipping_address,SHIPPING,BLQZ,12782
7249,filing consumer claim against your business,complaint,FEEDBACK,BL,3481
1844,I need to update purchase {{Order Number}},change_order,ORDER,BL,264
22703,where do I submit feedback about a product?,review,FEEDBACK,BIL,12475
2205,want help modifying my address,change_shipping_address,SHIPPING,BLQ,911
13971,how could I edit the information on my user?,edit_account,ACCOUNT,BIP,7009
26490,I want to see if there are any news on my rebate,track_refund,REFUND,BLM,13850
23258,I have errors setting up my new delivery address,set_up_shipping_address,SHIPPING,BLM,12839
24282,changing to gold account,switch_account,ACCOUNT,BKL,13219
16886,can you help me obtain a compensation of my money?,get_refund,REFUND,BIL,8069
24813,what do i need to do to use the {{Account Type}} account,switch_account,ACCOUNT,BIQ,13160
9428,could you help me chatting with someone?,contact_human_agent,CONTACT,BILP,4670
14513,changing detais on {{Account Type}} account,edit_account,ACCOUNT,BKLMZ,7390
7690,want assistance lodging a consumer claim against yur company,complaint,FEEDBACK,BLQZ,3771
3917,can you help me see the cancellation charges?,check_cancellation_fee,CANCEL,BILM,1526
9983,problem with creating a gold account,create_account,ACCOUNT,B,4988
8586,do uhave a toll-free number to talk to customer assistance,contact_customer_service,CONTACT,BILQ,4202
8793,talking to customer support,contact_customer_service,CONTACT,BL,4219
1800,help with adding several items to purchase {{Order Number}},change_order,ORDER,BLM,643
4294,check invoice,check_invoice,INVOICE,BK,2163
13952,mldifying standard account,edit_account,ACCOUNT,BKLZ,6991
25645,"I have to see order {{Order Number}} status, I need assistance",track_order,ORDER,BCL,13736
93,where to cancel purchase {{Order Number}},cancel_order,ORDER,BILQ,3
14941,getting bill #37777,get_invoice,INVOICE,BKL,7648
23051,I cannot enter a new delivery address,set_up_shipping_address,SHIPPING,BEL,12724
15588,where to get my damn bills from {{Person Name}}?,get_invoice,INVOICE,BILMW,7614
19762,is it possible to earn something?,place_order,ORDER,BIL,10315
22657,I want to leave a review for a product,review,FEEDBACK,BL,12442
16275,I don't know how to demand a restitution of my money,get_refund,REFUND,BL,8199
3993,i need assistance giving a quick look at the invoice #12588,check_invoice,INVOICE,BLQ,1971
16125,can you help me receive a rebate of money?,get_refund,REFUND,BIL,8176
6155,help me checking in what cases can I ask for reimbursements,check_refund_policy,REFUND,BLZ,3088
12312,i need help seeing what shipping methods i can choose,delivery_options,DELIVERY,BLMQ,6223
16433,where to receive goddamn reimbursements of mooney,get_refund,REFUND,BILMQWZ,8361
4530,I do not know how I can take a quick look at my bill #12588,check_invoice,INVOICE,BEL,2051
3337,is it possible to see the termination fees,check_cancellation_fee,CANCEL,BILMQ,1644
19098,I want asistance to acquire a product,place_order,ORDER,BLZ,9780
21682,I want help to inform of an error with registrations,registration_problems,ACCOUNT,BL,11416
23512,where could I submit a different delivery address?,set_up_shipping_address,SHIPPING,BILP,12696
12718,I do not know how I could check the delivery methods,delivery_options,DELIVERY,BELP,6186
21834,how can I inform of a signup problem?,registration_problems,ACCOUNT,BIL,11818
23618,need to submit a new shipping adress,set_up_shipping_address,SHIPPING,BLQZ,13002
24018,I want help to use the platinum profile,switch_account,ACCOUNT,BL,13213
10530,another platinum account for father,create_account,ACCOUNT,BKL,5289
19654,I do not know how to shop a few of your item,place_order,ORDER,BELM,10236
5735,can you tell me the damn accepted payment methods?,check_payment_methods,PAYMENT,BILW,2877
3793,where to see the early termination charges?,check_cancellation_fee,CANCEL,BILM,1550
5609,I am trying to check what payment options are accepted,check_payment_methods,PAYMENT,BL,2825
18401,is it possible to report issues with online payment?,payment_issue,PAYMENT,BILM,9306
9240,how can I speak to a human agent?,contact_human_agent,CONTACT,BIL,4574
6095,show me under which circumstances can I ask to be reimbursed,check_refund_policy,REFUND,BL,3061
8576,where do I see what hours I can call customer service?,contact_customer_service,CONTACT,BIL,3897
11089,I need information about the cancellation of a gold account,delete_account,ACCOUNT,BL,5559
26326,I want assistance to see the fucking status of the rebate,track_refund,REFUND,BLW,13983
11737,close freemium account,delete_account,ACCOUNT,BKL,5910
17468,I need help unsubscribing to the company newsletter,newsletter_subscription,SUBSCRIPTION,BL,8624
23447,there are errors setting the secondary delivery address up,set_up_shipping_address,SHIPPING,BLM,12924
7800,I call to lodge a customer complaint against your company,complaint,FEEDBACK,BL,3363
14566,editing info on platinum account,edit_account,ACCOUNT,BKLQ,7393
18289,can you help me notify of a payment issue?,payment_issue,PAYMENT,BIL,9246
5078,i have to list the accepted payment methods,check_payment_methods,PAYMENT,BLQ,2477
5810,i want help to see what payment methods uaccept,check_payment_methods,PAYMENT,BLQ,2538
24850,I do not know what I need to do to change to the pro account,switch_account,ACCOUNT,BEL,13250
3649,is it possible to check the withdrawal charge?,check_cancellation_fee,CANCEL,BIL,1790
6859,see how long refunds take,check_refund_policy,REFUND,BL,3004
26717,could I check if there are any updates on my goddamn rebate?,track_refund,REFUND,BILMPW,14096
658,i need assistance to cancel purchase {{Order Number}},cancel_order,ORDER,BLQ,3
22565,"I have got to submit feedback for a service, how to do it?",review,FEEDBACK,BCIL,12381
5237,I am trying to see your payment methods,check_payment_methods,PAYMENT,BL,2651
22302,what do i need to do to leave a comment about ur services,review,FEEDBACK,BILQ,12194
20508,I need assistance to recover the PIN code of my account,recover_password,ACCOUNT,BL,10414
10635,"I would like to create a pro account, how do I do it?",create_account,ACCOUNT,BCIP,5177
13356,wanna check whne my package is gonna arrive i need help,delivery_period,DELIVERY,BCLQZ,6713
8342,i have to contact customer assistance how to do it,contact_customer_service,CONTACT,BCILQ,4108
5616,I do not know how to see the accepted payment methods,check_payment_methods,PAYMENT,BEL,2477
8441,where do i cherck at what time i can call customer service,contact_customer_service,CONTACT,BILQZ,4144
16675,i have paid {{Currency Symbol}}{{Refund Amount}} for this item i wanna obtai a rebate,get_refund,REFUND,BCELMQVZ,8494
1831,swap several articles of order {{Order Number}},change_order,ORDER,BLM,316
5158,"I want to check your payment methods, I need assistance",check_payment_methods,PAYMENT,BCL,2611
21413,help me notifying of signup errors,registration_problems,ACCOUNT,BLM,11363
16238,assistance t obtain a refund,get_refund,REFUND,BLZ,8252
22714,can i write a comment for ur company,review,FEEDBACK,BILQ,12216
5497,help listing your payment modalities,check_payment_methods,PAYMENT,BL,2570
4555,how do I see my bill from {{Person Name}}?,check_invoice,INVOICE,BIL,1958
5168,is it possible to check the allowed payment modalities?,check_payment_methods,PAYMENT,BIL,2616
26131,how to check the current status of the reimbursement?,track_refund,REFUND,BIL,13785
22258,is there an e-mail to submit my feedback about your company?,review,FEEDBACK,BIL,12162
24178,help me switch to the freemium account,switch_account,ACCOUNT,BZ,13126
6645,what do I have to do to check your rfund policy?,check_refund_policy,REFUND,BIZ,3251
25964,need assistance checking my compensation current status,track_refund,REFUND,BLQ,13843
3371,I need help seeing the termination charges,check_cancellation_fee,CANCEL,BLM,1597
20181,"I want to restore my profile PIN code, I need help",recover_password,ACCOUNT,BCL,10668
5170,check ur paymnt modalities,check_payment_methods,PAYMENT,BLQZ,2617
3888,i dont know what i need to do to check the withdrawal fees,check_cancellation_fee,CANCEL,BLMQ,1402
15756,i dont know what i have to do to get invoice #37777,get_invoice,INVOICE,BQ,7656
23335,i want help submitting a different delivery address,set_up_shipping_address,SHIPPING,BLQ,12628
22519,do you have a section to send a comment for a product?,review,FEEDBACK,BIL,12352
13363,is it possible to check when my item is gonna arrive,delivery_period,DELIVERY,BIQ,6717
19644,"I want to order some of your item, I need help",place_order,ORDER,BCLM,10228
3207,i want help to check the early exit penalties,check_cancellation_fee,CANCEL,BLMQ,1419
9396,I am trying to talk with an agent,contact_human_agent,CONTACT,BL,4653
1623,need to change order {{Order Number}},change_order,ORDER,BQ,204
6940,could i file a revlamation against ur organization,complaint,FEEDBACK,BILPQZ,3346
21515,I do not know how to inofrm of registration problems,registration_problems,ACCOUNT,BELMZ,11631
3407,where do I check the early termination charge?,check_cancellation_fee,CANCEL,BIL,1681
7973,how to see what hours i can contact customer service,contact_customer_service,CONTACT,BILQ,3887
23436,help me to set up the delivery address,set_up_shipping_address,SHIPPING,BL,12594
21316,need to report issues with registrations,registration_problems,ACCOUNT,BMQ,11200
26815,can you help me see the status of the reimbursement?,track_refund,REFUND,BIL,13944
16323,I have got to ask for reimbursements,get_refund,REFUND,BLM,8297
21814,issues with registration,registration_problems,ACCOUNT,BKM,11324
5937,assistance seeing in what cases can i request reimbursements,check_refund_policy,REFUND,BLQ,2973
13394,where can I check when my package is going to arrive?,delivery_period,DELIVERY,BIL,6539
14062,need to change some of my user details how to do it,edit_account,ACCOUNT,BCILMQ,7086
2875,i want assistace trying to correct the shipping address,change_shipping_address,SHIPPING,BLQZ,1346
7082,ido not know how i could file a consumer claim,complaint,FEEDBACK,BELPQZ,3450
15232,get invoice from last month,get_invoice,INVOICE,BK,7770
14241,edit details on {{Account Category}} account,edit_account,ACCOUNT,BKLM,7002
11725,I need help closing a freemium account,delete_account,ACCOUNT,BL,5621
13972,edit info on {{Account Type}} account,edit_account,ACCOUNT,BKLQ,6999
18813,where do I report an error with online payment?,payment_issue,PAYMENT,BIL,9535
5263,could you tell me the fucking payment modalities?,check_payment_methods,PAYMENT,BILPW,2663
2950,need assistance trying to modify my delivery address,change_shipping_address,SHIPPING,BLQ,1280
6334,I try to see in what situations can I ask to be refunded,check_refund_policy,REFUND,BL,2987
17001,help me to receive the bloody newsletter,newsletter_subscription,SUBSCRIPTION,BLW,8673
4740,I have got to look for my bill #00108,check_invoice,INVOICE,BL,2381
9582,how to talk to an assistant?,contact_human_agent,CONTACT,BIL,4755
22670,comment for your services,review,FEEDBACK,BKL,12450
3520,I need assistance to see the termination charges,check_cancellation_fee,CANCEL,BLM,1514
17808,i have to receive the corporate newsletter could ya help me,newsletter_subscription,SUBSCRIPTION,BCILPQ,8652
5877,I want help to check your accepted payment options,check_payment_methods,PAYMENT,BL,2497
18291,I don't know how I can report a problem with payments,payment_issue,PAYMENT,BLM,9248
17388,I can't sign up to your goddamn company newsletter,newsletter_subscription,SUBSCRIPTION,BLW,8814
18880,i dont know how to notify of troublse with payments,payment_issue,PAYMENT,BLMQZ,9577
14801,editing info on pro account,edit_account,ACCOUNT,BKLQ,7552
22771,can you help me leaving my feedback for a product?,review,FEEDBACK,BIL,12516
10438,what do i have to do to open a platinum account,create_account,ACCOUNT,BILQ,5141
23204,there is a problem submitting a new shipping address,set_up_shipping_address,SHIPPING,BL,12633
9952,open gold account for wife,create_account,ACCOUNT,BKL,4961
3052,want help to check the early termination fees,check_cancellation_fee,CANCEL,BLMQ,1413
18485,reporting issues with payments,payment_issue,PAYMENT,BKM,9008
25329,"I have got to locate order {{Order Number}}, can I get some help?",track_order,ORDER,BCIL,13575
2601,want supports trying to modify the address,change_shipping_address,SHIPPING,BLMQ,996
21308,what do I have to do to notify of registration issues?,registration_problems,ACCOUNT,BILM,11271
13273,help to see how long it takes for the delivery to arrive,delivery_period,DELIVERY,BL,6467
12858,"I have got to see the delivery methods, how to do it?",delivery_options,DELIVERY,BCIL,6268
21428,can you help me to report an issue with signup?,registration_problems,ACCOUNT,BIL,11586
22478,is there a way to leave my feedback about your services?,review,FEEDBACK,BIL,12322
11764,would you give me information about my gold account removal?,delete_account,ACCOUNT,BILP,5920
8185,i want help to see what hours i can reach customer support,contact_customer_service,CONTACT,BLQ,3869
17941,where can I notify of problems with payent?,payment_issue,PAYMENT,BILMZ,8992
18179,how to report errors with payment,payment_issue,PAYMENT,BILMQ,8979
14517,editing platinum account,edit_account,ACCOUNT,BKL,7393
16082,I have got to request a refund,get_refund,REFUND,BL,8143
12941,I have to check how long it takes for the purchase to arrive,delivery_period,DELIVERY,BL,6455
14083,correct info on standard account,edit_account,ACCOUNT,BKLQ,7102
13457,i have to see how long i takes for my article to arrive,delivery_period,DELIVERY,BLQZ,6491
3174,how to see the early termination charges?,check_cancellation_fee,CANCEL,BILM,1550
17560,I want to know about my company newsletter subscription,newsletter_subscription,SUBSCRIPTION,BL,8616
25309,i need help checking the status or purchase {{Order Number}},track_order,ORDER,BLQZ,13522
13061,help me checking how long it takes for the order to arrive,delivery_period,DELIVERY,BL,6549
24762,i have to use the premium account how todo it,switch_account,ACCOUNT,BCIQZ,13486
21205,I don't know how I could report errors with a registration,registration_problems,ACCOUNT,BLMP,11301
15942,what do i need to do to get a reimbursement of money,get_refund,REFUND,BILQ,8023
24739,i need help to use the platinum progile,switch_account,ACCOUNT,BLQZ,13482
15656,I do not know what to do to download the invoice #00108,get_invoice,INVOICE,BEL,7623
7762,how can I lodge a reclamation against your business?,complaint,FEEDBACK,BIL,3795
22113,"I have got to leave feedback, could I get some help?",review,FEEDBACK,BCILP,12049
25305,where do i see the ETA of the roder {{Order Number}},track_order,ORDER,BILQZ,13652
3226,I cannot find the termination penalties,check_cancellation_fee,CANCEL,BELM,1579
8739,cfan you help me speak to customer service?,contact_customer_service,CONTACT,BILZ,4261
11232,I want help to cancel the freemium account,delete_account,ACCOUNT,BL,5581
22100,i have to write a comment for a service how can i do it,review,FEEDBACK,BCILQ,11897
9585,assistance talking with an agent,contact_human_agent,CONTACT,BL,4626
2806,tell me more about a delivery address change,change_shipping_address,SHIPPING,BL,730
21516,can ya help me notifying of an issue with a sign-up,registration_problems,ACCOUNT,BILQ,11632
12100,how do I check the methods for delivery?,delivery_options,DELIVERY,BIL,6121
15875,i do not know what i have to do to get bill #00108,get_invoice,INVOICE,BELQ,7642
19491,I need help to acquire a product,place_order,ORDER,BL,9693
7479,help to file a customer complaint against ur company,complaint,FEEDBACK,BLQ,3345
5355,can you help me seeing your accepted payment options?,check_payment_methods,PAYMENT,BIL,2544
19793,I need help earning some articles,place_order,ORDER,BLM,10335
5850,can you show me what damn payment methods are allowed?,check_payment_methods,PAYMENT,BILW,2927
17131,I want assistance to subscribe to the corporate newsletter,newsletter_subscription,SUBSCRIPTION,BL,8630
1252,add some goddamn articles to order {{Order Number}},change_order,ORDER,BLMW,388
15567,will umail me the invoicce from {{Person Name}},get_invoice,INVOICE,BILPQZ,7879
13504,I want help to see how soon can I expect my product,delivery_period,DELIVERY,BL,6460
23706,I want help to submit a different shipping address,set_up_shipping_address,SHIPPING,BL,12620
13147,where to see when my order is gonna arrive,delivery_period,DELIVERY,BILQ,6604
21086,is it possible to report an error with registrations,registration_problems,ACCOUNT,BILQ,11355
13070,help me see when will myarticle arrive,delivery_period,DELIVERY,BLZ,6555
17014,i dont know what i have to do to receive ur newsletter,newsletter_subscription,SUBSCRIPTION,BLQ,8681
8183,how to see ta what time I can call customer support?,contact_customer_service,CONTACT,BILZ,3878
25231,how to see purchase {{Order Number}} current status?,track_order,ORDER,BIL,13520
22961,i have a trouble submitting a different shipping address,set_up_shipping_address,SHIPPING,BLQ,12658
16674,I need assistance demanding compensations,get_refund,REFUND,BLM,8161
14944,I don't know what I have to do to get the bill #12588,get_invoice,INVOICE,BL,7615
2927,I have to edit my delivery address,change_shipping_address,SHIPPING,BL,1292
19081,wanna purchase several products,place_order,ORDER,BLMQZ,9763
13566,I need to check when my article is going to arrive,delivery_period,DELIVERY,BL,6781
9216,want help speaking with somebody,contact_human_agent,CONTACT,BLQ,4513
13222,I don't know how to check how soon can I expect the product,delivery_period,DELIVERY,BL,6644
20210,question about the lost password,recover_password,ACCOUNT,BL,10696
26839,I'm waiting for a rebate of {{Currency Symbol}}{{Refund Amount}} was it processed,track_refund,REFUND,BCLQ,13792
19882,i try ot order a few of ur item,place_order,ORDER,BLMQZ,10397
4302,help me checking the damn bills from {{Person Name}},check_invoice,INVOICE,BLMW,1923
19599,neerd help buying some bloody products,place_order,ORDER,BLMQWZ,10194
10179,open a platinum account for my dad,create_account,ACCOUNT,BL,5122
20099,I don't know how I can reset my accont pwd,recover_password,ACCOUNT,BLQZ,10593
21639,could you help me notify of an issue with a registration?,registration_problems,ACCOUNT,BILP,11702
6322,see in which cases can i ask for a reimbursement,check_refund_policy,REFUND,BLQ,3022
14983,what do i need to do to get my iinvoices from {{Person Name}},get_invoice,INVOICE,BILMQZ,7629
9387,how could I chat with a person?,contact_human_agent,CONTACT,BILP,4648
24810,I want to change to the standard account,switch_account,ACCOUNT,BL,13171
22498,need to write anopinion for ur services,review,FEEDBACK,BLQZ,12334
22942,want help to set up a shipping address,set_up_shipping_address,SHIPPING,BLQ,12641
13514,could I check how long it takes for my product to arrive?,delivery_period,DELIVERY,BILP,6501
8916,I can't speak with a live agent,contact_human_agent,CONTACT,BL,4326
6456,I try to check in what cases can I request my money back,check_refund_policy,REFUND,BL,3092
9847,how acn I chat with somebody?,contact_human_agent,CONTACT,BILZ,4897
16696,where do I demand a rebate ofb money?,get_refund,REFUND,BILZ,8505
10933,i dont know what i need to do to cancel my {{Account Type}} account,delete_account,ACCOUNT,BLQ,5473
22855,I try to submit some feedback for your company,review,FEEDBACK,B,12395
21290,I don't know how to notify of a problem with sign-up,registration_problems,ACCOUNT,BL,11464
16757,I don't know how I can receive compensations,get_refund,REFUND,BLM,8538
19567,I want assistance earning a few of your product,place_order,ORDER,BLM,10174
19656,"I have got to acquire some of your article, I need help",place_order,ORDER,BCLM,10238
21530,where to inform of a sign-up error?,registration_problems,ACCOUNT,BIL,11640
6694,in which situations can I ask for reimbursements?,check_refund_policy,REFUND,BIL,3072
16136,I need help to request refunds,get_refund,REFUND,BLM,8183
2232,I have a trouble changing my delivery address,change_shipping_address,SHIPPING,BL,884
19820,can you help me toorder a few of your product?,place_order,ORDER,BILMZ,10354
3726,"I want to see the withdrawal fees, how can I do it?",check_cancellation_fee,CANCEL,BCILM,1822
16529,where could I request refunds?,get_refund,REFUND,BILMP,8415
14074,assistance updating the damn user information,edit_account,ACCOUNT,BLW,7094
16227,I want assistance to receive restitutions of money,get_refund,REFUND,BLM,8244
7126,I want assistance filing a customer claim,complaint,FEEDBACK,BL,3480
7656,"I am not happy with your work, I have to file a reclamation",complaint,FEEDBACK,BCEL,3753
9730,transfering to person,contact_human_agent,CONTACT,BLZ,4836
18999,how do i shop some products,place_order,ORDER,BILMQ,9688
3039,see cancellation charge,check_cancellation_fee,CANCEL,BKL,1459
22958,I want assistance to set the goddamn delivery address up,set_up_shipping_address,SHIPPING,BLW,12655
25617,i dont know what to do to track purchase {{Order Number}},track_order,ORDER,BLQ,13726
20357,I can't retrieve my user account key,recover_password,ACCOUNT,BLN,10815
10712,what do I hqve to do to create a platinum account?,create_account,ACCOUNT,BILZ,5372
12497,help me check what shipping methods are available,delivery_options,DELIVERY,BLM,6030
12978,i want assistance to check how soon can i expect the article,delivery_period,DELIVERY,BLQ,6486
9656,"I cannot understand you, help me talking to a live agent",contact_human_agent,CONTACT,BCEL,4794
429,ohw to cancel order {{Order Number}},cancel_order,ORDER,BIQZ,118
11256,find information about the termination of a freemium account,delete_account,ACCOUNT,BL,5678
23635,need help setting up the delivery address,set_up_shipping_address,SHIPPING,BLQ,12605
26630,i have got to see my compensation current status,track_refund,REFUND,BLQ,13838
25393,i want help seeing purchase {{Order Number}} current status,track_order,ORDER,BLQ,13520
11156,I don't know what I need to do to cancel the {{Account Type}} avcount,delete_account,ACCOUNT,BLZ,5631
23665,problems setting up my secondary delivery address,set_up_shipping_address,SHIPPING,BLM,12634
8712,I need help speaking with customer support,contact_customer_service,CONTACT,BL,4000
15267,i dont know what i have to do to download my invoice #00108,get_invoice,INVOICE,BLQ,7623
8076,can uhelp me check what hours customer support available is,contact_customer_service,CONTACT,BILQ,3890
